variable,window,product,pipeline_id,metric,value,note
rsds,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.7643903609287319,
rsds,validation_2006_2014,LOCA2,,pooled_variance,,not_applicable_external
rsds,validation_2006_2014,NEX,,pooled_variance,,missing
wind,validation_2006_2014,GridMET,,pooled_variance,2.9251039028167725,
wind,validation_2006_2014,GridMET,,p01_pooled,1.5,
wind,validation_2006_2014,GridMET,,p99_pooled,9.335000038146973,
wind,validation_2006_2014,GridMET,,lag1_domain_mean,0.4497476606539305,
wind,validation_2006_2014,GridMET,,seasonal_range_domain_mean,1.4523310661315918,
wind,validation_2006_2014,GridMET,,pooled_skew,0.7425803542137146,
wind,validation_2006_2014,GridMET,,pooled_cv,0.3817005455493927,
wind,validation_2006_2014,S3_cmip6_inputs,,pooled_variance,2.155764579772949,
wind,validation_2006_2014,S3_cmip6_inputs,,p01_pooled,1.5871522426605225,
wind,validation_2006_2014,S3_cmip6_inputs,,p99_pooled,8.250781059265137,
wind,validation_2006_2014,S3_cmip6_inputs,,lag1_domain_mean,0.4044613698712073,
wind,validation_2006_2014,S3_cmip6_inputs,,seasonal_range_domain_mean,1.3392632007598877,
wind,validation_2006_2014,S3_cmip6_inputs,,pooled_skew,0.7546021938323975,
wind,validation_2006_2014,S3_cmip6_inputs,,pooled_cv,0.3577140271663666,
wind,validation_2006_2014,S3_cmip6_inputs,,KGE_vs_GridMET,0.06924649963701768,
wind,validation_2006_2014,S3_cmip6_inputs,,RMSE_vs_GridMET,2.1860294342041016,
wind,validation_2006_2014,DOR,test8_v2,pooled_variance,2.3707780838012695,
wind,validation_2006_2014,DOR,test8_v2,p01_pooled,1.560592532157898,
wind,validation_2006_2014,DOR,test8_v2,p99_pooled,8.602603912353516,
wind,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.3976629596625754,
wind,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,1.4133267402648926,
wind,validation_2006_2014,DOR,test8_v2,pooled_skew,0.8219860792160034,
wind,validation_2006_2014,DOR,test8_v2,pooled_cv,0.3701169490814209,
wind,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.0797671319794161,
wind,validation_2006_2014,DOR,test8_v3,pooled_variance,2.3709819316864014,
wind,validation_2006_2014,DOR,test8_v3,p01_pooled,1.5606331825256348,
wind,validation_2006_2014,DOR,test8_v3,p99_pooled,8.60252857208252,
wind,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.3976606490053113,
wind,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,1.413264274597168,
wind,validation_2006_2014,DOR,test8_v3,pooled_skew,0.8220780491828918,
wind,validation_2006_2014,DOR,test8_v3,pooled_cv,0.37012848258018494,
wind,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.07977854217724045,
wind,validation_2006_2014,DOR,test8_v4,pooled_variance,2.3709819316864014,
wind,validation_2006_2014,DOR,test8_v4,p01_pooled,1.5606331825256348,
wind,validation_2006_2014,DOR,test8_v4,p99_pooled,8.60252857208252,
wind,validation_2006_2014,DOR,test8_v4,lag1_domain_mean,0.3976606490053113,
wind,validation_2006_2014,DOR,test8_v4,seasonal_range_domain_mean,1.413264274597168,
wind,validation_2006_2014,DOR,test8_v4,pooled_skew,0.8220780491828918,
wind,validation_2006_2014,DOR,test8_v4,pooled_cv,0.37012848258018494,
wind,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.07977854217724045,
wind,validation_2006_2014,LOCA2,,pooled_variance,,not_applicable_external
wind,validation_2006_2014,NEX,,pooled_variance,,missing
huss,validation_2006_2014,GridMET,,pooled_variance,1.8636636013980024e-05,
huss,validation_2006_2014,GridMET,,p01_pooled,0.0006399999838322401,
huss,validation_2006_2014,GridMET,,p99_pooled,0.017039723694324493,
huss,validation_2006_2014,GridMET,,lag1_domain_mean,0.9557840223792149,
huss,validation_2006_2014,GridMET,,seasonal_range_domain_mean,0.010213864967226982,
huss,validation_2006_2014,GridMET,,pooled_skew,0.7597720623016357,
huss,validation_2006_2014,GridMET,,pooled_cv,0.6978623867034912,
